"","CD11b","CD14","CD7","IgM","CCR7","CD38","CD16","CD123","CD27","CD11c","CD66b","CXCR3","CD19","CD4","CD45RO","IgA","CD127","CD3","CD8","CD45","CD20","CD45RA","CD1c","CD25","CD15","IgD","HLA-DR","CD56"
"578",3.58413847246018,0.559256903742124,0.545379587614561,0,0,0.132945337838566,1.49180057455203,0,0.275095145483292,0,2.32070524672279,0,0,0,2.60785348501129,1.69572910364239,0,0,0,3.63633792909223,0.264873252296795,0.161758662706979,0,0,2.84868718635276,0,0.971694447129386,0
"579",2.73773764951382,0.49947322730633,0,2.59687393952186,0.625150301475601,0.218425997508978,3.16232598207434,0.37501552083029,0,1.20883669300302,3.17823512117665,0,0,0.353158240771108,3.6263222726397,2.45897012726221,0,0.740189282970248,0,2.71172532359298,0,0,0,0,1.81528431733382,0,0.259012609353509,1.33243727200778
"580",3.77389851293599,0.544255661185894,0.118237372400275,1.74604185219598,0,0.491459639470351,3.48126405425999,0,0,0.803986280046549,3.42026496045493,0,0,0,3.81761710953137,1.4770091623675,4.21100557890133e-05,0.157644036985252,0,3.63362834773762,0,0,0,0.725188565194869,1.25961908774319,1.70185408876488,0.800688077290105,0
"581",3.68486321860985,0.356414953714203,0,2.38043485692944,0,1.00225063357214,0.297290398646923,0,0,0.255173268714096,3.00345596124329,0,0,0.0678288760587474,3.38425931380321,1.61881167345216,0,0.0272537108718766,0.025923912674893,3.05344547717236,0.029207326609372,0,0,0,2.23349423730264,0.459164160071616,1.29560777260436,0
"582",1.40507117268318,0,2.45193799701034,1.803129407799,0.270682340924505,2.4931800244191,0.631777744420299,0,0,1.48471028181946,0,0,0,0,2.0487317274343,0,0,4.47153873565888,0,4.67828920230463,0,0.205746778401872,0,0,0,1.75477490656676,0,2.11944504250832
"583",0.0513154033904093,0,4.50056453066818,1.00654482132077,2.86262170707694,4.00188582249586,0.591108356377807,0,5.02659414383184,0,1.08825671581888,0,0.358674817224775,3.42153579404537,1.97632861266719,1.4282939019245,0.588284507374939,3.89567492869033,0.0597705850127571,4.26435176612911,0.00426501530792725,3.29804148449561,0,0.602240340242499,0.318139900395888,2.81322140241004,2.64389296706346,3.02343968270759
"584",0.264484222096051,0.761886876179692,2.36159758466719,2.53442850247664,1.11621212271076,0,0,0.0187736465245203,3.50579169824885,0,1.10023238903953,0.363971776289816,0,3.69362876205916,2.83531734132821,1.87007794128457,1.31484572023288,4.19392195597529,1.53898464370035,4.40486449781687,0.13238873180183,0.192675682874235,0.6527383642768,0,0,0.044906574738891,0.889739474241863,0.444879077607895
"585",0.0940554307959136,0.0460689052868828,0.947293164870532,0,1.2930280379381,0,0,0,3.62386436262006,0,0,0,0,2.93653568582306,1.09917593566797,0,0.0941744997918672,4.7104458968141,1.82339290104436,4.49259653160128,0.075367687766777,0.308607301975045,0.0827011962068503,0.92975691096141,0.560597340649199,0,0,0
"586",3.49165275068911,4.1724811974734,0.0740657613521472,1.87046164275779,0,3.95876798893166,0,0,0.411958108744645,4.36596581865489,0,0,0,0.420337270458873,4.42665752377722,3.02059200714989,0,0.195016899313226,0,4.37706547958074,0,0.352877892319059,0,0,0.877234385416384,0.0591730980765121,5.3226504772065,0.22695459833557
"587",3.39474977268298,0.723932311149687,0,1.366352286512,0,0,2.49684232244199,0,0,1.2781840058879,2.31472107786082,0,0,0.342092374814631,3.6226727717074,0.25467529234697,0,0.460949459326297,0.16333253537251,3.58320710709159,0,0,1.29170658169642e-08,0,1.87893914591663,0,1.638419340205,0
"588",3.54753403586607,0.937124928898125,0.150303912611319,1.66209213546272,0,0.973760404902645,0.931620627765869,0,0,0.156017267368695,2.81324850076345,0,0,0,2.61656807523479,0,0,0.222677041141902,0,3.41900638869368,0.183760175006756,0,0,0.113877402272354,1.73697728406786,0,0.83651359436614,0
"589",2.92669032433447,0.164222804241394,0.0370865409358907,0,0,2.07405878009001,2.56808417196326,0,0,2.08167854154904,2.97480715191608,0.318964433516327,0.879933185069676,0,3.28063734282488,0,0,0.133002186090743,0.0679641468295008,2.8487776444315,0,0,0,0,2.99193346534886,0.546180471808985,1.79288259970783,0
"590",0.0734891900318527,0,2.90221600956008,0.424287229317184,2.2190482866317,0.019195885726598,0.0697951594641757,0,3.91207788919566,0,1.88179009043259,0,0,3.63458894555482,1.56358113079258,0.322868836345253,0.581794949000476,4.39052388329454,1.08987765840165,4.8261720671519,0,0.327117861355163,0,0.050290185729694,0.527190308024455,0,0,2.08160704837127
"591",0.0800700200535056,0.786664690400865,1.49767429647393,0.747549839033867,0.905514069469011,1.57728037801188,0,0,3.20034437745852,0,0,0,0,3.62984174241834,4.13741544711639,0,0.251587451658356,4.29738794725517,0,4.99401488753763,1.0873588861718,0,0.302901246679175,0,0,0.291167112766319,1.02858902108624,1.35487056182816
"592",3.20689006607989,1.14010826428389,0,1.8469938149316,0,0.812615148035923,2.30573998757746,0.017082605410654,0,0.815297170510062,2.31345087272539,0,0,0,3.58637784067384,1.53562642498383,0,0.342119591362018,0,3.12639508584372,0,0,0,0.646296092158799,1.31828221626676,0.527150773456168,0.491821901946011,1.03301010382013
"593",3.48136480025486,0.764049608037836,0,0,0,0,2.73797196131953,0,0,0.268864618457813,3.66607181021279,0,0,0,3.74425037599404,1.51761900781714,0,0.355339107668922,0,3.77488850998908,0.153578354852836,0,0,0.0442993902598988,2.68815207676371,0.745011327688956,1.156827759994,0
"594",3.01696629763582,0.354052333543411,0,0,0,0.949344390017142,0,0,0,0,2.97060395686655,0,0,0.25083641420739,1.93197901679375,0.139615608855469,0,0.0730429659525682,0,3.3529937996016,0,0,0,0,0.936800929607751,0.945381709447326,0,0
"595",3.67441703344719,4.58338444953253,0,1.62466162383237,0,2.65162128306378,0,0,0.00169566062046206,1.94067529368938,0,0,0,0.635075640887671,3.78146977383247,1.3317554477335,0,0.780139034056318,0.762344218936795,4.42626948276061,0,0,0,0,0.0931362138751558,0,4.13573455472226,1.51458331208553
"596",3.21780014969566,1.46373194152854,0.311492196332201,0,0,1.30159333709222,0,0,0,0.206756458245165,2.53040998375605,0,0,0,2.69706594297038,0,0,0.298715320090338,0.114853463538498,3.4202530963999,0.0367377397471756,0,0,0,2.10314804385567,0.29079072276464,2.5800983780922,0
"597",3.0910251557202,1.06665013107303,0.407830301492134,0,0.774225106039485,2.59356753532851,3.46179093263369,0,0,2.57967745602381,2.16487711925482,0,0,0,3.46560003230727,2.22375095869462,0,0.498094241340321,0.753226355007835,2.5033011529319,0.24027728067526,0,0,0,2.71117856276635,0.8774087984685,1.5263116691883,2.24753078462685
"598",1.27417722495801,0,0.725748846769523,1.77148563225016,0,0,2.04819868042798,0,4.71808125437815e-06,0,0,0,0.595038085759669,0,1.69802665781731,0.0377507213254442,0,4.14610600600485,1.07455055795045,4.51604510168616,0.591931753828478,0,0,0,0,0,0.758699294402291,0
"599",3.68649131937153,0.400432281914575,0,0,0,0,0.768267047470163,0.144996315931312,0,0,3.1608299869642,0,0,0,3.69071675165892,1.58918234564104,0,0.361730424292868,0,3.95545921839035,0,0,0,0,2.32918284630154,0,0.482241533267683,0
"600",3.20176219384926,0.198010722077779,0,0.656970316026521,0,0,2.98806035359471,0,0,0.0773565791117522,2.83337635786738,0,0,0,2.43344660658325,1.58124328539856,0,0.109312191600024,0.263836864888901,3.15363176595818,0.0832259367144804,0.037995556563926,0,0,2.50877140075802,0,0,0.343025477163072
"601",2.94891204756118,0.786212140377208,0,0.66869735073829,0,1.62414452442322,2.72316621180175,0.0307249332855871,0,1.01130866757438,3.33669178758911,0,0,0.204685940085205,2.83530038152591,0.642593186864806,0.291690699186565,0.103218044608276,0,2.70528643510601,0,0,0,0,3.32107823567574,1.20876997814794,0.477220363882804,0.277639557387078
"602",3.68434842219,0.60128521071432,0,1.5639934151078,0,1.58537581599303,0.436097717983537,0,0,0.377139596036045,2.29066074147854,0,0,0.194708653653553,3.17906624917677,0,0,0.537717546387092,0,3.7437806087236,0,0,0,0,1.12852074470653,0.513442364551328,0,1.01431694149615
"603",3.15788393869894,0.10145355346241,0.574356158236306,0,0,1.09899987810431,3.6524751772187,0.26911914092205,0.767842833652848,3.59268213298598,1.39758849917302,0,0,0.0711203013704766,3.89128341447694,1.10501248588418,0,0,0,1.64249058061272,0,0.167696300481222,0.316635977606349,0,3.32275997265762,2.82500095728992,3.03559076234333,0.0811579513957617
"604",0.894920305772323,0.398701295815133,3.42147903696639,0.9799455168365,0,0.682352813671943,1.15600997565653,0,0,0,1.79414331566354,0,0.794104290918112,0.0281424983351891,0.286238986603249,0.784765525618467,0,0.145267658435325,1.54660617331505,4.54574498315432,0.232085169409951,0.262761974221792,0,0.992648153393788,0,0.746772128443505,2.56291189290695,2.31274554939308
"605",3.32601315273862,0.772586580962845,0.0117321437312188,0.39818236981028,0,0,3.45821335565506,0,0,0.0923683424409698,2.39919857573683,0,0,0.0334823093582747,3.61888057520149,1.67665304163816,0,0.0915171525448451,0.427309340721237,3.21622173629375,0.481541226394207,0,0.448609749257535,0,2.89056399088409,0.923265794757383,0.43728985896348,1.32247110333803
"606",2.62500806869881,0.878593549393293,0,0,0,0,2.13868797561178,0,0.344786864401363,0.0163637964394611,1.92672167747092,0,0,0,3.03184995451241,1.0487996830563,0.155487549832947,0.297129062697822,0,3.22435954356287,2.94124238279923e-06,0.0153808921799702,0,1.31760606682162,3.20497572947853,0.660696974602658,0.975930291323459,1.75415092900735
"607",0.140259969483566,0.0789870209992591,3.00578188309849,0.87435499614331,0.178272613835561,0,0,0,0.733314148199479,0,0,9.16671251616079e-07,0,2.30413404328975,3.53547202862278,1.17429874204237,0.738871492048299,4.55023797503073,2.19792919810074,4.74109645332776,0.251785194050983,0.300756819157505,0,0.370346031441971,0.892531230676532,0,0,0
"608",3.11843800623938,0.424258960638129,0.323618200632447,0,0.0433707869065418,2.03027043360517,0,0,0,0.349570449367604,2.7262156242886,1.49777702063147e-07,0,0,2.91996872176333,0,0,0,0.694672094237738,3.16188825994389,0,0,0,0,1.95811607296365,0.614142695544973,0,1.19539764219172
"609",3.29296320952983,0.930528023737494,0.384843797078274,0.814285401009097,0,0,0,0,0,1.58900018459664,2.6175677050134,0,0,0.158197829902403,2.66623064627224,0,0,0.326812127183758,0,3.12585717164313,0,0.228239231572154,0,0,2.73402703538965,0,0.993113882207247,0
